皇御苑四期 精装修，两房子出租，有钥匙看房,"福田-皇岗租房-皇御苑四期 (深港1号,皇御苑)-",7000,https://shenzhen.qfang.com/rent/100386427?insource=rent_list
东海国际 进口豪华装修.看海景.空房出租.奢华品质.诚租,"福田-车公庙租房-东海国际 (东海国际商务公寓,东海国际中心二期B区)-",50000,https://shenzhen.qfang.com/rent/100394556?insource=rent_list
保利上城 精装修一房一厅一厨一卫三阳台洁净空房随时可看房,龙岗-龙岗中心城租房-保利上城 (保利上城花园)-,3000,https://shenzhen.qfang.com/rent/100350631?insource=rent_list
中旅国际公馆二期 27栋高楼层，香蜜湖公园景观，家私电器全齐，可谈,"福田-香蜜湖租房-中旅国际公馆二期 (港中旅二期,港中旅花园,中旅公馆)-",28000,https://shenzhen.qfang.com/rent/100333985?insource=rent_list
金山碧海 金山碧海精致装修家电家私全齐拎包入住,盐田-盐田租房-金山碧海 (金山碧海花园)-,7000,https://shenzhen.qfang.com/rent/100393232?insource=rent_list
阳光棕榈园二期 花园大社区 精装大三房 安静看花园 看房方便 ,"南山-前海租房-阳光棕榈园二期 (棕榈园二期,阳光棕榈园)-",8500,https://shenzhen.qfang.com/rent/100394114?insource=rent_list
万科城D区 136平 租8500 精装修 家私齐全 拎包即住,龙岗-坂田租房-万科城D区 (万科城二期D区)-,8000,https://shenzhen.qfang.com/rent/100396299?insource=rent_list
雍景城 精装3房 南北通透 通风采光好 家私电器齐看房方便,光明区-公明租房-雍景城 (宏发雍景城)-,5500,https://shenzhen.qfang.com/rent/100384299?insource=rent_list
南洋大厦 罗湖口岸附近精装朝南2房双阳台出租,罗湖-春风路租房-南洋大厦-,6200,https://shenzhen.qfang.com/rent/100384631?insource=rent_list
宇宏健康花城 大三房俩卫精装拎包入住看花园中高层好视野好采光！,龙岗-布吉大芬租房-宇宏健康花城 (岭宏健康家园)-,5000,https://shenzhen.qfang.com/rent/100379373?insource=rent_list
同泰时代中心 同泰时代广场，带燃气一房，家私家电齐全，车位充足,宝安-福永租房-同泰时代中心-,3800,https://shenzhen.qfang.com/rent/100394706?insource=rent_list
海印长城小区 海岸城旁 居家精装两室 全齐家私电器 中间楼层,南山-南山中心区租房-海印长城小区-,9000,https://shenzhen.qfang.com/rent/100387202?insource=rent_list
翠盈嘉园 5600元  大两房，安静通风采光好,罗湖-洪湖租房-翠盈嘉园-,5600,https://shenzhen.qfang.com/rent/100386339?insource=rent_list
金众经典家园 精致装修，随时看房，拎包入住,罗湖-蔡屋围租房-金众经典家园-,6800,https://shenzhen.qfang.com/rent/100387908?insource=rent_list
香蜜湖豪庭 香蜜地铁8500 元 普通装修 3室2厅1厨1,福田-香蜜湖租房-香蜜湖豪庭-,8500,https://shenzhen.qfang.com/rent/100394807?insource=rent_list
国都高尔夫花园二期 2房2厅 101平 普通装修 高尔夫全景,福田-车公庙租房-国都高尔夫花园二期 (国都高尔夫花园)-,10000,https://shenzhen.qfang.com/rent/100391881?insource=rent_list
观湖园 别墅出租从9000元---30000元，带车位,龙华-观澜租房-观湖园-,20000,https://shenzhen.qfang.com/rent/100398929?insource=rent_list
汇展阁 大中华汇展阁，罗湖口岸旁，地/铁口物业,罗湖-罗湖口岸租房-汇展阁 (大中华汇展阁1008号)-,5500,https://shenzhen.qfang.com/rent/100385626?insource=rent_list
国展苑 关口真实出租三房，装修好，面积大，有钥匙出租看房,龙岗-布吉关租房-国展苑-,6000,https://shenzhen.qfang.com/rent/100387479?insource=rent_list
梦想家园 2房 对面来福士广场 户型方正 家具全齐 方便看房,南山-后海租房-梦想家园 (现代城梦想家园)-,7000,https://shenzhen.qfang.com/rent/100398871?insource=rent_list
花园城一期 沃尔玛旁 精装修 南北通透 非常宜居 带私家车位,南山-蛇口租房-花园城一期 (蛇口花园城)-,9000,https://shenzhen.qfang.com/rent/100395042?insource=rent_list
鼎太风华六期 全南向户型 精装两房 拎包入住（真实房源）,南山-前海租房-鼎太风华六期 (鼎太风华社区)-,7200,https://shenzhen.qfang.com/rent/100397835?insource=rent_list
新地中央 粉色系装修 家具齐全  车位足,"光明区-公明租房-新地中央 (新地中央广场,新地中央花园)-",2000,https://shenzhen.qfang.com/rent/100392180?insource=rent_list
恒裕滨城花园二期 全新三房 高层海景 视野开阔 可配齐 价格有沟通,南山-深圳湾租房-恒裕滨城花园二期 (滨城花园二期)-,28000,https://shenzhen.qfang.com/rent/100326517?insource=rent_list
龙岗大道1号 周边房源价格 看房随时 87平3房 ,龙岗-布吉南岭租房-龙岗大道1号 (佳兆业新都汇家园)-,6500,https://shenzhen.qfang.com/rent/100390565?insource=rent_list
中兆花园 业主自住，精装3房，工作调动，忍痛出租，家私齐全,龙岗-布吉大芬租房-中兆花园-,3800,https://shenzhen.qfang.com/rent/100378157?insource=rent_list
中海塞纳时光 拎包入住  大二房  采光好  随时看房,龙岗-大运新城租房-中海塞纳时光 (中海康城花园二期)-,3000,https://shenzhen.qfang.com/rent/100356483?insource=rent_list
万科麓城 万科林园小区 精装三房 采光通风效果极好 近距离地,龙岗-布吉水径租房-万科麓城 (金域上郡花园)-,5000,https://shenzhen.qfang.com/rent/100393574?insource=rent_list
万科金色领域花园三期 福永高端小区 位置好 居家舒适,宝安-福永租房-万科金色领域花园三期-,6500,https://shenzhen.qfang.com/rent/100391612?insource=rent_list
联投东方 松岗中学旁，沃尔玛楼上，正规三房，车位免费拎包入住,"宝安-松岗租房-联投东方 (东方华府,东方华府二期,联投东方华府二期)-",4600,https://shenzhen.qfang.com/rent/100392778?insource=rent_list
保利上城 1房1厅 53平 精装装修 北,龙岗-龙岗中心城租房-保利上城 (保利上城花园)-,3000,https://shenzhen.qfang.com/rent/100308125?insource=rent_list
西城品阁 前进天虹旁 精装一房一厅 诚心出租欢迎前来咨询,宝安-新安租房-西城品阁-,3800,https://shenzhen.qfang.com/rent/100394964?insource=rent_list
桃源村一期 简装三房，中间楼层看小区花园，带家私出租,南山-西丽租房-桃源村一期-,6000,https://shenzhen.qfang.com/rent/100398769?insource=rent_list
万科天誉   3号线吉祥站  住家精装修  全齐拎包入住,"龙岗-龙岗中心城租房-万科天誉 (万科天誉花园二期,天誉花园二期,天誉city mall)-",5500,https://shenzhen.qfang.com/rent/100395570?insource=rent_list
银泉花园 高楼层，通风采光好，朝花园，随时可以看房,龙华-龙华中心租房-银泉花园-,4000,https://shenzhen.qfang.com/rent/100382324?insource=rent_list
翠堤湾 高层三房 望海景,"福田-沙尾租房-翠堤湾 (龙玺E区,金地海景花园)-",14000,https://shenzhen.qfang.com/rent/100397036?insource=rent_list
光华街 精装修，方正，朝南，近同仁堂，给您温馨家园！,南山-华侨城租房-光华街-,7500,https://shenzhen.qfang.com/rent/100399550?insource=rent_list
东乐花园 南北通透 精装三房 户型方正 看房方便 ,罗湖-百仕达租房-东乐花园-,6000,https://shenzhen.qfang.com/rent/100394934?insource=rent_list
星海名城二期 精装修，南北通透诚心出租,南山-前海租房-星海名城二期-,9000,https://shenzhen.qfang.com/rent/100301263?insource=rent_list
桂芳园八期 大阳台 干净整洁 拎包入住,龙岗-布吉大芬租房-桂芳园八期 (桂芳园)-,5000,https://shenzhen.qfang.com/rent/100398230?insource=rent_list
熙龙湾 5房3厅 130平 豪华装修 南向看前海,"宝安-宝安中心区租房-熙龙湾 (熙龙湾花园,熙龙湾二期,熙龙湾花园N10区)-",14000,https://shenzhen.qfang.com/rent/100378577?insource=rent_list
理想公馆 复式办公出租!!,福田-梅林租房-理想公馆-,35000,https://shenzhen.qfang.com/rent/100387828?insource=rent_list
华佳大厦 住家三房，随时入住，名-校旁公园旁,罗湖-东门租房-华佳大厦-,5500,https://shenzhen.qfang.com/rent/100396269?insource=rent_list
后海公馆 湾区靓房 住家精装 水系园林 高楼层 家电全齐 看,南山-蛇口租房-后海公馆 (映月湾花园)-,15000,https://shenzhen.qfang.com/rent/100384853?insource=rent_list
东城国际 业主新房租 三房两厅 部分家私电器 有钥匙看房,坪山-坪山租房-东城国际 (东晟时代花园)-,3000,https://shenzhen.qfang.com/rent/100357190?insource=rent_list
红树西岸 湾区豪宅 滨海社区 全齐复式 拎包入住 居家舒适,"南山-红树湾租房-红树西岸 (百仕达红树西岸,红树西岸花园)-",38000,https://shenzhen.qfang.com/rent/100286517?insource=rent_list
东乐大厦布心 东乐花园大六房南北通透,罗湖-百仕达租房-东乐大厦布心 (东乐花园)-,7000,https://shenzhen.qfang.com/rent/100396882?insource=rent_list
翡翠公寓 豪华装修 拎包入住房 型宽敞楼层,罗湖-翠竹租房-翡翠公寓-,6500,https://shenzhen.qfang.com/rent/100356437?insource=rent_list
皇御苑二期 家具家电全齐，简装修2房，拎包即住,福田-皇岗租房-皇御苑二期 (皇御苑B区)-,6500,https://shenzhen.qfang.com/rent/100381121?insource=rent_list
国展苑 关口电梯一房一厅，家私齐全，房子空出，有钥匙看,龙岗-布吉关租房-国展苑-,3000,https://shenzhen.qfang.com/rent/100397063?insource=rent_list
中信红树湾 湾区豪宅 花园社区 近地/铁口 拎包入住 居家舒适,"南山-红树湾租房-中信红树湾 (中信红树湾花城,中信花城)-",18500,https://shenzhen.qfang.com/rent/100370652?insource=rent_list
同创新作 同创新作居精致装修2室2厅1厨1卫,龙岗-平湖租房-同创新作 (同创新作居)-,3700,https://shenzhen.qfang.com/rent/100397836?insource=rent_list
中海康城国际 中海康城 三房两厅一卫 全家私家电 拎包入住 ,龙岗-大运新城租房-中海康城国际 (中海康城花园)-,3500,https://shenzhen.qfang.com/rent/100349989?insource=rent_list
诺德国际  精致装修 3室2厅1厨1卫 82m2,南山-前海租房-诺德国际 (诺德假日花园)-,8500,https://shenzhen.qfang.com/rent/100374107?insource=rent_list
麟恒中心广场 横岗沃尔玛精装大四房业主自住带家私家电拎包入住,"龙岗-横岗租房-麟恒中心广场 (麟恒城上城,东城中心花园)-",8800,https://shenzhen.qfang.com/rent/100392134?insource=rent_list
壹城中心 豪装五房 南北通 4号线龙华站旁 楼下大型购物,龙华-龙华中心租房-壹城中心 (鸿荣源壹城中心)-,11000,https://shenzhen.qfang.com/rent/100390538?insource=rent_list
天集雅苑 急租 近地铁站   精装三房    业主诚心出租,龙岗-龙岗中心城租房-天集雅苑-,3500,https://shenzhen.qfang.com/rent/100395014?insource=rent_list
佳馨园 正中时代写字楼对面精装2房。家电全齐,龙岗-龙岗中心城租房-佳馨园-,2700,https://shenzhen.qfang.com/rent/100393955?insource=rent_list
万科城D区 宽景二楼洋房，家私家电齐全，拎包入住,龙岗-坂田租房-万科城D区 (万科城二期D区)-,8000,https://shenzhen.qfang.com/rent/100320503?insource=rent_list
星海名城五期 小两房，已空出，家电家具齐全，拎包入住,南山-前海租房-星海名城五期 (第五公社)-,5300,https://shenzhen.qfang.com/rent/100398520?insource=rent_list
百仕达花园 豪华装修 朝南看花园 家电全齐 看房方便,罗湖-水库租房-百仕达花园-,14000,https://shenzhen.qfang.com/rent/100396155?insource=rent_list
苏豪名厦 三房，可做民宿，办公，合租，住家。拎包即住！,南山-南头租房-苏豪名厦-,7000,https://shenzhen.qfang.com/rent/100397953?insource=rent_list
皇御苑四期 精装两房,"福田-皇岗租房-皇御苑四期 (深港1号,皇御苑)-",6000,https://shenzhen.qfang.com/rent/100384592?insource=rent_list
麟恒中心广场 租金便宜 4房，全新毛坯出租,"龙岗-横岗租房-麟恒中心广场 (麟恒城上城,东城中心花园)-",4500,https://shenzhen.qfang.com/rent/100228310?insource=rent_list
金鼎辉煌世纪 拎包入住，看房有匙，稀有户型大一房一厅,罗湖-春风路租房-金鼎辉煌世纪 (金鼎大厦)-,5500,https://shenzhen.qfang.com/rent/100397109?insource=rent_list
天鹅堡三期 鸟语花香 高端湖景复式 多房间 可三代同堂,南山-华侨城租房-天鹅堡三期 (波托菲诺天鹅堡三期)-,150000,https://shenzhen.qfang.com/rent/100088595?insource=rent_list
鸿景园 34区电梯大9房顶楼带大平台  近弘雅小学家电齐全,宝安-新安租房-鸿景园 (弘雅花园八期)-,16000,https://shenzhen.qfang.com/rent/100380957?insource=rent_list
半岛城邦一期 海景两房，半岛是您的居家之选！,南山-蛇口租房-半岛城邦一期 (半岛城邦花园一期)-,14000,https://shenzhen.qfang.com/rent/100397311?insource=rent_list
合正汇一城 家电齐全，拎包入住，楼下天虹，地铁1号线，精装三房,宝安-西乡租房-合正汇一城 (魅力时代花园)-,8500,https://shenzhen.qfang.com/rent/100397566?insource=rent_list
金地龙城中央 龙岗双地铁 口 金地龙城精装2房空房出租 免停车,龙岗-龙岗中心城租房-金地龙城中央 (金地凯旋广场)-,3000,https://shenzhen.qfang.com/rent/100393886?insource=rent_list
力高君御花园 精致装修，正南朝向，高楼层，视野好，家电齐全拎包入,坪山-坪山租房-力高君御花园 (力高君御国际)-,3500,https://shenzhen.qfang.com/rent/100394899?insource=rent_list
茂业城 哈哈啊哈啊哈哈,龙岗-布吉大芬租房-茂业城-,2800,https://shenzhen.qfang.com/rent/100398887?insource=rent_list
阳光新干线 罗湖双口岸精装两房 楼下地铁站加油站 停车位充足,罗湖-春风路租房-阳光新干线 (阳光新干线家园)-,5800,https://shenzhen.qfang.com/rent/100392497?insource=rent_list
壹城中心 精装三房 家电全齐 看房方便 楼下山姆会员店,龙华-龙华中心租房-壹城中心 (鸿荣源壹城中心)-,7000,https://shenzhen.qfang.com/rent/100397154?insource=rent_list
黄埔雅苑二期 高铁福田站 近地铁 精装修 视野开阔 通风好 诚租,福田-莲花租房-黄埔雅苑二期 (黄埔雅苑逸悠园)-,16000,https://shenzhen.qfang.com/rent/100392761?insource=rent_list
红树西岸 3房2厅 188平 豪华装修 南北,"南山-红树湾租房-红树西岸 (百仕达红树西岸,红树西岸花园)-",35000,https://shenzhen.qfang.com/rent/100394730?insource=rent_list
万科天誉花园一期 精装5房  家私全齐  看房方便有钥匙,龙岗-龙岗中心城租房-万科天誉花园一期 (天誉花园一期)-,7000,https://shenzhen.qfang.com/rent/100398374?insource=rent_list
深圳湾畔花园 3加1房，装修保养好，诚心出租！,南山-白石洲租房-深圳湾畔花园-,12500,https://shenzhen.qfang.com/rent/100397083?insource=rent_list
海景花园 精装大两房，朝南，保养很好，看房方便！,南山-华侨城租房-海景花园-,10000,https://shenzhen.qfang.com/rent/100395010?insource=rent_list
西湖大厦 大两房装修不错4000元,罗湖-地王租房-西湖大厦-,4000,https://shenzhen.qfang.com/rent/100397875?insource=rent_list
可园七期 可园七期复试3房，客厅带阳台，采光通风佳,龙岗-布吉关租房-可园七期 (可园五六七期)-,5500,https://shenzhen.qfang.com/rent/100381507?insource=rent_list
万科城B区 宽景三楼，南北通透位置安静，装修保养好，看房方便,龙岗-坂田租房-万科城B区 (万科城)-,13000,https://shenzhen.qfang.com/rent/100378096?insource=rent_list
凯特公寓 家私家电全齐   看房方便,罗湖-地王租房-凯特公寓 (中航凯特公寓)-,3300,https://shenzhen.qfang.com/rent/100391052?insource=rent_list
碧海红树园 大4房 品质小区 高层看海 交通便利全齐16000,福田-上下沙租房-碧海红树园 (泰然碧海红树园)-,16000,https://shenzhen.qfang.com/rent/100397378?insource=rent_list
南海玫瑰园一期 精装修舒适4房 家私电器齐全 拎包入住 高档小区,"南山-蛇口租房-南海玫瑰园一期 (南海玫瑰花园一期,玫瑰花园一期,南海玫瑰花园)-",17000,https://shenzhen.qfang.com/rent/100222875?insource=rent_list
龙珠花园(龙岗) 深圳东站 龙珠花园 东向精装 采光好 钥匙看房,龙岗-布吉关租房-龙珠花园(龙岗)-,1800,https://shenzhen.qfang.com/rent/100399373?insource=rent_list
万科清林径 欧式精装 大4房2厅 看湖景看别墅 拎包入住有钥匙,"龙岗-龙岗中心城租房-万科清林径 (千林山居二期,千林山居)-",5000,https://shenzhen.qfang.com/rent/100394533?insource=rent_list
玉湖湾 地铁11号线，拎包入住，家电齐全，看房方便随时入住,宝安-碧海租房-玉湖湾 (玉湖湾花园)-,4300,https://shenzhen.qfang.com/rent/100374618?insource=rent_list
保利上城 精装修厅出阳台带一个大平台装修很也温馨,龙岗-龙岗中心城租房-保利上城 (保利上城花园)-,5200,https://shenzhen.qfang.com/rent/100376456?insource=rent_list
花乡家园 精装2房，客厅宽敞，拎包入住，看花园安静,"宝安-宝安中心区租房-花乡家园 (花样年花郡二期,曼哈顿公寓)-",6300,https://shenzhen.qfang.com/rent/100378897?insource=rent_list
栖游家园 豪华装修， 1室高楼层诚心出租 随时看房,南山-蛇口租房-栖游家园-,5200,https://shenzhen.qfang.com/rent/100386910?insource=rent_list
珑瑜 豪华装修2房家私家电全齐看房方便,龙岗-龙岗中心城租房-珑瑜 (缤纷世纪公寓)-,3500,https://shenzhen.qfang.com/rent/100397918?insource=rent_list
香山美墅云邸 奢尺5改3房户型 高楼层 景观房 有钥匙 拎包入住,"南山-华侨城租房-香山美墅云邸 (香山里花园三期,香山云邸)-",28000,https://shenzhen.qfang.com/rent/100393032?insource=rent_list
世纪春城一期 居家舒适型三房干净舒适的一个温馨舒适的家,龙华-深圳北租房-世纪春城一期 (世纪春城)-,6000,https://shenzhen.qfang.com/rent/100385812?insource=rent_list
汉京九榕台 蛇口自贸区 汉京九榕台 半山豪宅,南山-前海租房-汉京九榕台 (汉京半山公馆)-,35000,https://shenzhen.qfang.com/rent/100390393?insource=rent_list
公园大地一期 全新毛坯别墅出租适合办公培训近小区门口,龙岗-龙岗中心城租房-公园大地一期 (公园大地花园一期)-,25000,https://shenzhen.qfang.com/rent/100389010?insource=rent_list
置地逸轩 1号线与9号线、高档物业、全齐靓装2房 拎包入住,罗湖-春风路租房-置地逸轩-,9500,https://shenzhen.qfang.com/rent/100377414?insource=rent_list
大冲新城花园C区 时尚简约拎包入住 一室一厅 ,"南山-科技园租房-大冲新城花园C区 (新城花园C区,大冲城市花园)-",6600,https://shenzhen.qfang.com/rent/100399323?insource=rent_list
宝能太古城花园南区 湾区豪宅 海月地铁 精装 家电齐全 景观开阔看花园,"南山-深圳湾租房-宝能太古城花园南区 (太古城花园,太古城花园南区)-",10000,https://shenzhen.qfang.com/rent/100396803?insource=rent_list
金地龙城中央 龙城广场地 铁口 精装三房带家电 业主急租,龙岗-龙岗中心城租房-金地龙城中央 (金地凯旋广场)-,4000,https://shenzhen.qfang.com/rent/100396546?insource=rent_list
保利悦都 精装三房，户型漂亮，周边配套成熟拎包入住,"龙华-龙华中心租房-保利悦都 (保利天街,保利悦都花园)-",6500,https://shenzhen.qfang.com/rent/100399209?insource=rent_list
皇庭彩园 精装两房，看房方便，高层，豪华装修 南,福田-皇岗租房-皇庭彩园-,7100,https://shenzhen.qfang.com/rent/100390274?insource=rent_list
信义嘉御山五期 精装修，拎包入住。家电齐全‘学校好,龙岗-坂田租房-信义嘉御山五期-,7500,https://shenzhen.qfang.com/rent/100384709?insource=rent_list
康达尔蝴蝶堡 大三房 采光很好 客厅出大阳台 朝南,龙岗-布吉大芬租房-康达尔蝴蝶堡-,5600,https://shenzhen.qfang.com/rent/100353273?insource=rent_list
百仕达花园 百仕达物业，便宜出租！,"罗湖-布心租房-百仕达花园 (百仕达花园三期,君逸华府)-",4800,https://shenzhen.qfang.com/rent/100375589?insource=rent_list
星河丹堤 高楼层 视野开阔 看全湖景 全新装修 拎包入住,龙华-深圳北租房-星河丹堤 (星河丹堤花园)-,15000,https://shenzhen.qfang.com/rent/100387957?insource=rent_list
桃源居十一区 花园式洋房 豪装黄/金楼层 实验学校旁 有图有真像,"宝安-桃源居租房-桃源居十一区 (桃源居11区,桃源盛世园)-",7800,https://shenzhen.qfang.com/rent/100382360?insource=rent_list
东方明珠城 拎包入住 看龙城广场 大阳台 3号线龙城广场站,龙岗-龙岗中心城租房-东方明珠城 (榭丽花园三期)-,3500,https://shenzhen.qfang.com/rent/100364665?insource=rent_list
万科广场  精致装修 3室2厅1厨2卫,"龙岗-龙岗中心城租房-万科广场 (万科天誉公馆,万科大厦,万科天誉中央广场)-",5900,https://shenzhen.qfang.com/rent/100286274?insource=rent_list
纯水岸十五期 仅有的六房出租，户型格局方正 南北通透 前后大阳台,南山-华侨城租房-纯水岸十五期 (波托菲诺纯水岸十五期)-,35000,https://shenzhen.qfang.com/rent/100394167?insource=rent_list
